chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.2793221,0.23021597,829.3690628184225,780.1113701947965,1604.2236328125,0.0513916015625,-289.26834,132.28064,-22.871872,25.137125,41.357227,-14.075477,-17.539015,-17.409624,-20.430561,2.8395035,-2.247234,-17.879696,-8.104081,-5.9783044,-4.36715,3.0688183,-3.7431462,-2.4057894,5.60132,-1.0722492,2
0.22712287,0.03171042,565.6889288092771,559.3030878226416,906.6611842105264,0.03877981085526316,-477.028,183.06264,20.308546,15.97448,29.80649,-1.3083347,-1.5040061,-5.4819875,-30.823551,-18.285185,2.81095,-9.759853,-15.18377,-3.7460632,-5.2314153,-7.6919565,3.0069866,8.719022,2.678573,-1.8573536,2
0.42660514,0.058465797,615.9030959652694,657.0794567843856,1235.7366943359375,0.033154296875,-364.55246,190.29819,2.8719735,-7.5310326,21.308958,3.9039154,4.6204505,2.631721,-14.01933,-2.3062382,9.421474,-2.4005294,-2.1338322,6.720567,2.9390564,0.59603214,2.3000104,-1.8793306,-3.338267,1.1670132,2
0.33928752,0.028735565,789.2408039734087,822.9720086395549,1615.4388427734375,0.038594563802083336,-442.00342,219.35606,-34.13031,53.65566,71.337944,-22.313803,-9.62676,-0.9780321,-28.328674,-5.347585,-2.2870724,-11.937596,7.6919785,-3.0366583,-10.716786,9.491764,-6.840544,-15.203339,11.190009,2.4229643,2
0.3218176,0.036155544,919.501185096281,864.1068747171803,1808.7890625,0.05138578869047619,-421.19104,201.56387,-38.149925,44.893345,65.184555,-28.023117,-15.8871565,-0.56560814,-23.038267,-6.508212,-6.4571877,-12.421952,5.1532674,-5.6732035,-8.2349825,9.37778,-7.4757442,-8.7186775,13.825661,-2.3618221,2
0.21486938,0.03840546,933.5666534031096,855.6752867065538,1920.421720805921,0.05448190789473684,-446.46185,143.8657,-31.985949,41.57161,46.091095,-41.946457,-27.371248,-3.0235436,-15.994129,0.10678284,-3.7128594,-16.757906,7.2953362,10.013267,-7.2257705,0.24113579,3.009516,-4.472052,-3.2922862,-4.571224,2
0.26398647,0.10277054,684.8744837644973,621.7287056684403,1369.51171875,0.04001953125,-320.31,192.71469,-4.961662,-10.118629,19.216854,-2.5507112,-3.146804,-7.3628817,-20.144468,-0.7641537,8.251988,-6.9320807,-2.315941,5.689749,-2.0729814,-1.0490177,4.253801,-1.7632494,-5.910492,-2.9448931,2
0.24716465,0.19628882,781.5702014146553,650.6621970835986,1269.561767578125,0.05841064453125,-300.76868,152.63014,-0.5405547,16.898108,23.354513,-11.135422,1.5428662,-6.799207,-32.173977,-12.885924,-4.3125916,-10.793468,8.505993,8.450657,-10.583335,-4.100531,-0.32443967,-7.6196237,0.76863486,2.90104,2
0.2919071,0.10194904,668.400190021603,596.4998083946676,1291.094970703125,0.043619791666666664,-319.68344,195.13383,-0.10161368,-7.1128354,17.072573,-3.4547694,2.4812706,-1.915515,-19.573408,-0.35646963,9.566932,-7.3500443,-3.0203817,5.8111935,-1.4735276,0.023438016,4.2126136,-1.6668105,-3.6929843,-2.657153,2
0.44056582,0.053288877,602.2955076213259,648.2103183215586,1220.9326171875,0.03122829861111111,-369.53586,187.70044,4.481356,-7.274229,21.351204,5.13698,5.346736,3.6001048,-12.520993,-1.6839322,9.731777,-1.921381,-1.936646,7.116937,3.3211606,0.38099197,2.247731,-1.4354935,-2.9422774,1.5572423,2
0.41703868,0.15392728,796.4066806593114,790.3621585025736,1551.8756734913793,0.0452081088362069,-292.80188,187.01575,-19.723326,27.464851,52.33562,-17.126451,-21.09901,-8.359486,-19.889168,-7.861427,-2.2394953,-8.081524,-4.7012095,-9.233788,-4.3141885,7.9860377,-1.6496065,-3.7498553,6.060259,-3.4883046,2
0.3434015,0.2158111,769.1416494469814,738.4619760670715,1422.626953125,0.04879557291666667,-280.7585,167.90836,-8.061029,31.476439,47.023884,-10.383525,-11.320461,-8.712112,-22.658875,-10.046871,-6.1217694,-9.780436,-5.317821,-10.745653,-4.4867587,5.895696,-5.2421274,-2.424275,8.649155,-3.3601072,2
0.24333106,0.041937016,597.858751898874,628.7366430614626,943.8720703125,0.03857421875,-444.4414,175.28053,16.184433,10.1659155,23.8684,-3.5772061,1.7399706,1.1947256,-28.060713,-21.794987,-1.9928589,-13.231484,-15.828478,0.14036238,-1.3296592,-9.95491,-3.2760913,6.086231,5.3625026,1.2816709,2
0.2675092,0.04143383,558.714120431199,573.5086441071678,906.5478515625,0.0369384765625,-449.08893,197.3334,3.8450482,10.212721,26.473282,-7.3053956,5.6396475,-0.061797094,-35.610207,-18.276709,1.6076629,-16.625452,-13.662366,2.0166757,-5.3288326,-9.176002,0.0630723,4.1401763,2.2987924,0.0154683115,2
0.18832065,0.023157533,804.6485212137053,883.9043881814117,1588.330078125,0.043689546130952384,-462.054,177.31055,-21.827776,34.93439,45.78216,-20.78895,-5.3379607,-3.9176075,-25.684298,5.616715,8.550676,-17.156378,1.2874622,11.451863,-4.1711435,1.2038443,8.664333,3.0594823,-1.0179147,-3.2420793,2
0.3274087,0.036167767,916.1795972910527,860.4485925100569,1807.763671875,0.05126953125,-420.72778,201.72047,-37.82326,44.688496,64.6474,-27.144476,-15.60774,-0.71226746,-22.51246,-6.9683695,-6.698826,-12.230636,4.491736,-5.787496,-8.025229,9.047473,-7.4514923,-8.759454,13.469213,-2.3257527,2
0.34005165,0.028740576,792.4666539074133,834.0277425161206,1619.9249267578125,0.039286295572916664,-442.22757,220.03938,-35.304134,54.39491,70.92145,-22.573397,-9.113782,-1.3401489,-28.194412,-5.0963435,-2.7063026,-11.463554,8.292528,-3.0839787,-10.553298,9.114276,-7.603658,-15.130016,11.46256,2.6602685,2
0.4220138,0.058448642,614.2001417027589,653.2668816046197,1231.4300537109375,0.0332275390625,-364.51514,190.42319,2.8897321,-7.4933424,21.298862,3.8278592,4.623484,2.619761,-14.086325,-2.2572927,9.435192,-2.5094688,-2.1477423,6.739591,2.9449146,0.6739956,2.2963006,-1.8895683,-3.239987,1.119242,2
0.25506952,0.1838114,730.9545871751225,607.5734126742228,1175.712890625,0.05837890625,-311.81595,155.14777,9.039796,12.286991,19.014494,-11.087542,-10.409488,-15.709307,-22.02494,-2.6864822,-1.4316269,-6.5646987,4.752174,-1.743334,-6.490444,9.505068,5.818837,-4.035863,5.058685,1.0889387,2
0.26747563,0.10277441,682.9095501409242,615.3819939189276,1367.3583984375,0.03984375,-320.4008,192.59195,-4.981131,-10.112605,19.22892,-2.502876,-3.0606167,-7.3187194,-20.230488,-0.9165725,8.124622,-7.03813,-2.3282676,5.820669,-1.9388324,-0.9579779,4.344669,-1.8016967,-6.0703664,-2.9989028,2
0.23566216,0.15778844,400.0792182415673,367.3595582974097,441.4306640625,0.02685546875,-430.4703,121.95833,54.3812,16.364128,13.030974,13.890646,5.786753,-6.937614,-20.24459,-28.891308,-30.117561,-30.752247,-34.408688,-31.91506,-17.550144,-1.5644994,3.4176154,-0.8109284,-1.4763823,7.2708015,2
0.21159385,0.018860906,759.0066004359132,804.0036413617578,1240.6924977022059,0.04342830882352941,-487.44186,192.31506,-17.731722,41.157104,46.153427,-26.0182,-9.078606,-4.0825806,-20.411041,11.51294,10.042697,-17.23085,-0.026744619,11.476239,-0.8238027,2.1035812,8.938049,6.6832943,-0.54855347,-5.816596,2
0.27109358,0.023776628,774.5759010119236,800.7870749462841,1646.69189453125,0.045979817708333336,-488.25406,190.7316,-20.72852,45.323677,43.25359,-52.46353,-24.224012,10.348259,-16.36459,-5.6250563,4.3032837,-9.861408,-1.6759055,3.4623375,-0.9128759,3.0515862,-1.7489233,-6.0912514,-3.649643,-6.7870693,2
0.20958927,0.04193249,935.8420620338458,831.1458032611486,1898.837002840909,0.05686257102272727,-428.58398,156.84573,-37.648697,29.320564,40.176624,-34.113632,-12.889486,0.7587223,-23.69071,-3.898697,1.2048239,-11.23193,6.231745,6.411957,-5.4384465,1.2959193,-5.696104,-12.52546,-1.9603268,-5.08133,2
0.29197562,0.06607982,684.3569636549759,766.8136734264127,1182.53173828125,0.043619791666666664,-391.41153,157.91977,1.1481901,44.54219,57.492317,-8.262572,-14.4437275,-4.6280527,-14.532091,-6.532989,-5.155118,-3.630964,13.091045,7.345872,-5.0593204,1.1233279,0.86402714,0.01450726,4.9985285,-0.56688863,2
0.30592117,0.08830141,720.1491026408613,830.514674603548,1378.72314453125,0.03770616319444445,-362.63834,162.78197,-4.329202,41.80989,57.548218,-10.777124,-16.94203,-5.771138,-17.136866,-11.297012,-9.319768,-3.5024085,15.431436,6.1761227,-7.170565,2.623601,1.1743226,-3.2260525,3.4229043,-0.8586967,2
0.19130881,0.023150578,809.4121715113272,892.4226530863185,1606.787109375,0.043712797619047616,-461.77255,176.94865,-21.798689,35.339783,45.547863,-20.89589,-5.359072,-3.8346376,-25.554531,5.714339,8.45094,-17.196608,1.1380113,11.19794,-4.161721,1.340465,8.912318,3.155132,-1.4010057,-3.6327446,2
0.35130858,0.17130506,720.4571123505497,787.3910630494299,1397.35107421875,0.04005650111607143,-280.16647,171.4664,-2.8126752,30.585606,49.723328,2.2034895,0.49389023,-7.661332,-25.689676,-7.9679613,-8.286952,-15.856891,3.2678444,-1.5640047,-14.424151,1.7150271,1.0305835,-12.13571,-0.5418287,5.83891,2
0.32044896,0.083820686,676.7759492285235,741.7920106617803,1317.492033305921,0.040604440789473686,-373.03848,157.4321,-0.36187062,41.9287,56.41116,-8.4490795,-15.073106,-4.3879347,-15.131569,-10.48954,-8.91842,-3.2223566,14.710264,5.9783363,-6.8551598,2.351623,1.4358224,-2.562117,3.4722779,-0.7752134,2
0.31763083,0.083771914,676.532042137232,741.5022603059288,1315.2253803453948,0.040193256578947366,-373.02914,157.47963,-0.36210752,41.843754,56.301422,-8.51747,-15.091365,-4.3634934,-15.088019,-10.455777,-8.89722,-3.213216,14.712027,5.999429,-6.8080974,2.3966854,1.4551158,-2.57627,3.4371471,-0.7966822,2
0.26755157,0.2623242,761.5243076768737,700.907750054106,1399.1688121448863,0.048539595170454544,-281.0903,137.46623,-9.246762,13.707498,26.076122,-8.653586,-6.811271,-13.720306,-23.200626,-5.4532533,-7.2102313,-13.907243,-3.6296155,-8.777927,-10.833655,0.8181627,-2.0317175,-1.6913962,6.7428727,0.7402752,2
0.30560377,0.045198023,687.8542184479023,681.8088807900193,1127.0931846217106,0.04967619243421053,-431.1451,182.74255,-1.8678434,42.100925,49.85281,-16.399424,-1.3276585,16.315119,-7.2144375,-11.671974,-19.254364,-20.240225,0.9832297,-1.2148433,-4.516519,8.682361,-3.4437954,-11.653313,5.068856,0.91895354,2
0.3125503,0.10639739,732.6468517963792,812.8566077466405,1539.6240234375,0.037827435661764705,-343.1888,149.96576,-1.8800484,42.117783,57.387344,-13.130867,-25.114788,-8.343985,-15.038968,-13.252891,-7.269995,2.2649047,13.626871,3.0335069,-5.4086504,1.8725405,-0.090769626,0.45329425,5.5494657,-2.1768024,2
0.2959904,0.06606238,684.4067650241723,767.3567789123532,1188.51318359375,0.04454210069444445,-391.38367,158.09749,1.0653139,44.581173,57.527275,-8.350404,-14.494122,-4.6721325,-14.597733,-6.5184417,-5.138988,-3.6840816,13.0452385,7.3074408,-5.0826454,1.1763362,0.947926,0.07064558,5.0148687,-0.6106693,2
0.19564712,0.023169676,787.4320399339271,848.7927244434021,1553.9794921875,0.043666294642857144,-462.85287,177.70285,-21.55366,34.323223,46.190376,-21.011557,-5.4689736,-3.3523517,-25.871553,5.734754,9.172929,-17.063568,1.335682,11.459977,-4.6755285,0.98351336,8.729485,2.8506296,-0.8778988,-2.9146516,2
0.30261138,0.22051738,957.2480148230002,820.7310896764953,1810.1693960336538,0.0689853766025641,-243.42285,135.48492,-13.844561,18.582981,32.987656,-20.495943,-19.343288,-2.6894488,-13.013164,-11.349736,-8.437515,-11.024376,-5.2749023,-0.83614665,7.7903647,15.527319,6.427747,1.6406034,3.2386935,-5.741914,2
0.38048562,0.3281361,792.939916698486,699.6686183482975,1411.8140435987902,0.048828125,-201.10155,193.47707,-17.514837,5.8015237,26.961454,-18.523993,-13.472675,-10.5301285,-20.185888,-1.3821831,-0.7543831,-11.759286,-7.4553704,-11.630302,-7.964298,3.122461,-3.5494065,-0.8497562,6.3473454,-4.9057956,2
0.2990169,0.045198217,687.988469243387,685.1698364856633,1131.6264905427631,0.05006167763157895,-431.1598,182.70454,-1.8574548,42.20312,49.81425,-16.794052,-1.6658185,16.626305,-6.490625,-11.349969,-19.660492,-20.780441,1.177145,-0.56548685,-4.613922,8.052849,-3.3981175,-11.428676,4.629801,0.7554672,2
0.37525845,0.17646366,812.3395485866056,819.0326541451705,1728.2026811079545,0.04853219696969697,-272.9948,158.5743,-16.404436,40.430004,66.57982,-1.6150367,-13.340969,-11.007997,-19.088388,0.20338166,-7.915664,-24.79367,-0.20915991,3.7284293,-15.337231,-4.2905555,0.649463,-12.318532,-3.9955342,5.0659986,2
0.32695135,0.044435635,731.8731910591282,726.5394021139822,1284.21630859375,0.04739040798611111,-428.37045,183.98907,-5.0206394,40.30025,51.79666,-12.735996,-1.2022467,11.456882,-9.778652,-8.91218,-17.42291,-21.26869,1.1879812,0.80478936,-3.817652,6.642975,-5.6700563,-11.554803,5.589764,-0.02649159,2
0.3198181,0.08374388,676.8374039824105,741.6927955081222,1318.0586965460527,0.04078433388157895,-373.08145,157.45753,-0.3496427,41.852356,56.298023,-8.52853,-15.111783,-4.3796883,-15.095558,-10.466919,-8.902489,-3.1948931,14.745084,6.0304246,-6.7832136,2.4146214,1.4644233,-2.571995,3.44622,-0.7744088,2
0.3056157,0.043395553,675.7356941219022,763.1833816917887,1270.458984375,0.03976779513888889,-432.25418,189.17462,-3.1682303,39.422478,49.69023,-13.573523,0.8200804,12.898975,-10.726745,-7.656957,-14.22103,-20.785759,0.39878023,-0.03125224,-4.547407,10.979343,0.3589547,-13.477122,0.8072443,0.74216676,2
0.18948379,0.02316679,800.3440052167438,872.4583952967138,1585.25390625,0.043294270833333336,-462.3322,177.1657,-21.67626,35.11207,45.713715,-20.79528,-5.252778,-3.98187,-25.359352,6.2723947,8.727489,-17.512869,0.7369265,10.950983,-4.11162,1.9944191,9.360197,3.0505786,-1.619319,-4.105705,2
0.20878151,0.02335253,813.903129910398,797.3053752410227,1661.6455078125,0.049083891369047616,-456.38715,183.00162,-12.719574,27.962141,41.19919,-20.697752,-9.38029,-5.2121625,-28.264105,1.9730786,14.723076,-12.612514,-2.5169172,13.390256,-1.0862794,-1.7868174,8.934937,3.0865507,-4.861003,-2.0424275,2
0.21500506,0.038407538,934.2611937805917,856.9311509260708,1923.255037006579,0.05486739309210526,-446.48093,143.8792,-32.01776,41.57907,46.105495,-41.951027,-27.365026,-3.0226576,-15.997988,0.12444337,-3.706314,-16.776358,7.2920437,10.026402,-7.2153788,0.24616483,2.99745,-4.488555,-3.2882192,-4.5698075,2
0.25584966,0.16108903,777.8706601248142,777.0795436642966,1519.5457664695946,0.046228357263513514,-304.67148,154.90651,-7.310965,46.908676,50.74891,-16.822023,-9.98593,-9.6297455,-27.802923,-7.394844,-6.782051,-16.450462,-1.0672871,-6.019515,-14.705179,-3.0403302,-5.3823953,-6.730207,3.356232,-0.61557215,2
0.24359335,0.041924313,594.24533959554,623.1589444106914,936.6943359375,0.038736979166666664,-444.57217,175.38689,16.38057,10.080247,23.718954,-3.606385,1.7058042,1.1969815,-27.986277,-21.70554,-1.8761256,-13.230553,-16.040075,-0.0036807742,-1.2646272,-9.919139,-3.3434842,6.0633035,5.4186482,1.4134881,2
0.25952056,0.22774883,420.48823094580774,337.8941687530581,666.1489633413462,0.028858673878205128,-420.4653,131.14778,66.157936,25.678389,5.9849143,-1.8965628,-1.9439883,-9.16315,-18.716696,-20.117931,-25.511272,-33.973835,-31.865953,-26.5667,-19.000994,-0.27923632,9.77298,-1.1254165,-6.55266,1.0315518,2
0.2659943,0.10277564,688.9803776321424,632.4030018982617,1373.3876953125,0.0398828125,-320.10956,192.58295,-5.287599,-10.002802,19.397144,-2.6146352,-3.1283216,-7.313062,-20.245953,-0.8369122,8.243377,-6.98678,-2.366721,5.7104278,-1.969876,-0.9449395,4.2348857,-1.8490977,-5.951601,-2.9376671,2
0.41703868,0.15392728,796.4066806593114,790.3621585025736,1551.8756734913793,0.0452081088362069,-292.80188,187.01575,-19.723326,27.464851,52.33562,-17.126451,-21.09901,-8.359486,-19.889168,-7.861427,-2.2394953,-8.081524,-4.7012095,-9.233788,-4.3141885,7.9860377,-1.6496065,-3.7498553,6.060259,-3.4883046,2
0.41703868,0.15392728,796.4066806593114,790.3621585025736,1551.8756734913793,0.0452081088362069,-292.80188,187.01575,-19.723326,27.464851,52.33562,-17.126451,-21.09901,-8.359486,-19.889168,-7.861427,-2.2394953,-8.081524,-4.7012095,-9.233788,-4.3141885,7.9860377,-1.6496065,-3.7498553,6.060259,-3.4883046,2
0.29087424,0.101937,668.4334746790911,596.7649558754906,1291.5435791015625,0.043599446614583336,-319.70065,195.18835,-0.08777714,-7.0751576,17.080626,-3.5008247,2.4422514,-1.9321724,-19.575844,-0.34590903,9.560986,-7.3709016,-3.0179453,5.840669,-1.4343543,0.048360307,4.1944337,-1.7113289,-3.7190254,-2.6534445,2
0.24296254,0.045679945,813.2423627553426,888.2847667855799,1638.7664794921875,0.044352213541666664,-436.82578,146.04393,-3.9581654,64.12972,53.221455,-39.224632,-14.744221,9.307063,-28.617476,-16.16387,2.3661337,-19.048103,-14.865524,0.23764324,-4.730757,-2.187134,1.4964908,-0.08354565,5.7826943,4.337397,3
0.22685474,0.020382084,657.3881979554235,808.1059855380167,1367.3583984375,0.032689144736842105,-501.89716,188.34413,-17.946995,47.171505,52.44687,-32.84213,-10.193594,9.3639345,-19.316626,-0.106585,7.8598247,-13.517372,-1.4242722,6.3131304,-3.7316577,2.8356571,5.1368136,1.5906951,5.3109345,-0.84478307,3
0.22293334,0.025653826,706.8580111982734,889.4859912993246,1399.658203125,0.033139436141304345,-491.89005,171.9118,-11.776619,55.117775,55.63502,-32.03075,-10.338964,9.501697,-23.590664,-4.9318748,8.936701,-16.66187,-6.7325044,11.772152,0.62597567,-1.7478412,5.64112,5.8477345,4.751255,0.46877056,3
0.34666705,0.04025335,1066.3971254167102,1074.5881955468337,2177.1201685855262,0.053685238486842105,-417.99026,173.46829,-46.32051,76.657166,89.63568,-31.210703,-18.278582,11.170295,-13.326944,-6.7010207,-11.594192,-20.109314,1.1746638,-0.17190239,-2.4527988,7.264296,-12.214722,-13.891197,8.172444,-1.9518541,3
0.29457104,0.20374094,960.672581643204,1068.208429489338,2307.6416015625,0.03707682291666667,-260.12268,156.01884,-23.682167,60.001034,60.393303,-25.763823,-4.475008,-1.060843,-30.523823,-2.412338,-1.9210956,-21.165785,1.2705814,-0.95120627,-14.392025,2.078946,-5.990186,-18.439135,0.42615223,1.5121348,3
0.34666705,0.04025335,1066.3971254167102,1074.5881955468337,2177.1201685855262,0.053685238486842105,-417.99026,173.46829,-46.32051,76.657166,89.63568,-31.210703,-18.278582,11.170295,-13.326944,-6.7010207,-11.594192,-20.109314,1.1746638,-0.17190239,-2.4527988,7.264296,-12.214722,-13.891197,8.172444,-1.9518541,3
0.21973649,0.025650633,730.8971721565264,923.7138966646494,1433.3623471467392,0.033372961956521736,-490.3082,170.24129,-11.793263,55.81424,54.961857,-31.542242,-10.036885,8.897747,-23.157776,-4.4667144,8.384738,-16.549114,-6.304353,11.458357,0.3372481,-1.7548523,5.7352195,6.069194,4.7378883,0.35412505,3
0.21179137,0.0228592,809.3737594740048,911.5653639323835,2131.2204461348683,0.03135279605263158,-510.01007,172.16771,-17.336521,57.795948,49.733555,-48.83465,-16.602013,13.966652,-20.588627,-7.144901,4.987097,-15.723661,-7.6191006,3.9451451,-1.0897714,-0.93076897,-4.1537886,-3.1392672,1.0948781,-7.7491937,3
0.24633297,0.0521166,1006.1585709497838,988.7677065934454,2368.65234375,0.056352095170454544,-432.96014,137.36218,-30.665636,52.588505,44.945335,-42.687424,-10.222862,3.2318025,-31.183083,-7.62446,0.5522471,-17.119925,0.8811054,6.6224446,-2.4819608,2.5714667,-5.455065,-6.3919454,6.497404,-4.2080483,3
0.30660775,0.12463625,1206.563713119495,1184.2580271661468,2867.3159950657896,0.06576377467105263,-295.46713,136.1789,-15.772562,72.70087,48.95274,-42.154797,-2.047706,1.253321,-40.058994,-6.1964574,3.6552975,-20.676706,-4.857621,-3.491742,-13.785917,1.4203136,0.5493097,-3.8309407,8.493235,3.2125518,3
0.3441798,0.37091717,942.282416478888,875.4014675105678,1869.9886924342106,0.051423725328947366,-197.8355,167.98479,-23.51603,26.815943,31.933905,-31.775583,-5.2476635,4.209604,-31.61061,-21.070818,-10.190985,-19.034496,-9.54047,-2.2788365,2.180853,8.341388,2.4342532,6.257699,12.421427,1.526488,3
0.26631272,0.033866346,811.6741621942177,887.3170659583793,1812.01904296875,0.0432861328125,-452.16617,164.14188,-11.14076,56.670208,57.574318,-34.78712,-14.198481,9.044191,-32.113895,-17.782297,7.2470884,-16.496624,-15.751828,2.7179315,-3.7569058,-5.4260173,0.91223955,1.2139827,4.591455,1.9242948,3
0.331162,0.19853696,906.6437347993284,889.913270645299,2108.381453804348,0.043881623641304345,-270.60123,149.33208,-28.185999,30.548624,39.613197,-40.612648,-29.819622,-2.36306,-15.828454,-7.036806,-2.9894423,-12.663835,-5.32175,-4.7794995,-7.0329876,0.12996553,-4.9867635,-6.804933,2.1625783,-1.1386352,3
0.28572443,0.1724642,876.2375431235708,868.7764365537125,1959.0320933948863,0.04006125710227273,-282.83383,151.98502,-27.004911,34.15043,48.961548,-33.509094,-31.777716,-5.164761,-13.244866,-4.6599827,-2.1476932,-9.584768,-2.2381372,-4.159901,-7.1368146,-0.42774665,-6.21239,-7.420567,2.9996607,1.245914,3
0.27148187,0.04633099,886.6125922039517,948.5825811841258,2025.0998757102273,0.041548295454545456,-425.17346,154.75206,-14.732636,62.636486,56.06514,-37.7692,-7.9404817,8.778038,-39.35768,-18.440895,5.7585874,-21.716705,-15.192043,5.2330213,-4.3283587,-6.9401765,-2.580116,-1.3065714,6.284534,3.79862,3
0.30457824,0.13012882,395.2859614539949,601.9671118802205,499.8187725360577,0.019850510817307692,-480.2624,93.80555,40.329056,104.12709,90.79642,-1.2490385,-6.0999517,22.267992,-14.363581,-46.823586,-31.20185,-16.635555,-21.710857,-22.31483,-7.1021185,4.317402,0.92490476,3.5647082,8.723341,-1.7848535,3
0.25884143,0.1267987,869.6689087466309,849.1628517819112,1951.8310546875,0.04486955915178571,-325.96432,153.05774,-16.032799,32.77391,40.93646,-30.377048,-22.785824,-6.1472387,-19.735819,-0.3447645,6.452992,-10.942709,-2.8042738,3.262468,-3.4737842,2.148896,4.030787,1.6038532,2.7142274,-5.132335,3
0.29057398,0.32991412,807.72111522667,944.7754220995246,1756.9747924804688,0.036285400390625,-247.63736,142.23677,-12.766782,53.827843,49.276794,-29.538467,-6.3102493,7.9042306,-24.114159,-11.985683,-5.818339,-23.45679,-16.943895,-11.602905,-11.65973,-4.583578,-9.12855,-7.3800454,2.3280914,-2.7041647,3
0.37353042,0.16106747,905.7198278435002,938.2268657256446,1994.719989483173,0.045166015625,-291.90417,169.14682,-25.683748,60.278507,73.348915,-29.784468,-21.821428,4.6039133,-20.680449,-8.288873,3.652744,-12.566016,-9.128954,-3.2614496,-3.2117984,1.7607473,-3.7638545,-2.190468,6.395489,-4.1060033,3
0.27344128,0.16126288,905.345206645293,911.7607963119318,2142.1824488146553,0.04497238685344827,-295.94363,147.39793,-18.315193,32.614754,43.36978,-25.298904,-17.96775,-7.7426176,-25.820204,-0.5061225,8.993822,-11.5316,3.7381623,13.016015,-5.3256106,-0.031185593,8.54633,-1.0204211,0.6038897,4.231976,3
0.29480273,0.07227987,799.1570140937579,959.7079899253328,1872.31201171875,0.0327880859375,-359.55023,163.04945,-17.3212,49.32244,50.266212,-22.087503,-4.2165194,-5.008398,-28.716986,-0.79699767,4.155035,-3.4865685,16.836304,6.682266,-7.6547384,5.32707,-3.1098688,-8.524695,7.142053,1.409341,3
0.33357787,0.06907063,694.1260471676402,817.0476732921557,1465.725985440341,0.030806107954545456,-386.6198,147.28621,-4.849964,45.249737,46.07053,-18.244753,-7.172584,-2.4850018,-20.761995,-1.6871303,4.743902,0.16636983,12.690825,4.6586385,-5.0969343,2.7582464,-3.0202782,-3.2514963,7.2973905,-0.14118983,3
0.3409562,0.066242546,762.814042431545,894.6160179890933,1783.340731534091,0.03524502840909091,-374.31183,156.28082,-12.79935,46.22784,47.83684,-19.259993,-2.7148979,-3.0304651,-25.862902,-0.14067386,4.272247,-4.065405,14.547745,5.9382076,-7.271301,4.7423916,-2.7205045,-7.5309796,7.2496333,1.6740407,3
0.36150914,0.22911835,917.6759863939061,931.9287218139236,1845.4752604166667,0.049967447916666664,-261.1995,165.57796,-25.931568,58.722427,65.469246,-33.04826,-16.707003,4.970764,-26.776167,-13.653698,-0.8146844,-15.832189,-11.571303,-7.0670605,-5.99835,-0.06970393,-7.7707396,-6.4981036,4.212339,-4.216576,3
0.3449606,0.08823081,616.8649312320339,657.8474352028309,1117.5099092371324,0.03252814797794118,-325.31302,177.91055,5.8360076,0.60807836,24.33449,-6.3634744,-8.109884,3.4379818,-10.43126,-6.5447493,6.305349,-3.4007397,-4.2084002,8.244216,4.95956,-1.5512487,0.544011,-1.5548239,-3.1755962,1.1115235,3
0.34470525,0.08823903,624.2844268160223,679.9879514190849,1123.2098747702205,0.032240923713235295,-325.0691,177.96692,5.6600566,0.60862166,24.333078,-6.447736,-8.077527,3.527138,-10.355738,-6.5133896,6.1853676,-3.553484,-4.240105,8.318996,5.1420317,-1.416614,0.47887674,-1.6337216,-3.2183506,0.98401225,3
0.32787213,0.19848253,907.4646246797007,890.1609964887247,2111.190132472826,0.043626868206521736,-270.6426,149.32637,-28.204664,30.566696,39.645016,-40.60584,-29.83774,-2.3937201,-15.849698,-7.037096,-2.9798646,-12.645221,-5.297211,-4.76986,-7.041607,0.11458142,-5.004533,-6.8178864,2.1575167,-1.1434703,3
0.36418954,0.22916126,914.7244527282504,925.0959697139273,1841.0888671875,0.049750434027777776,-261.24072,165.55392,-25.88569,58.67003,65.50776,-32.981785,-16.749561,4.9327993,-26.833406,-13.693193,-0.75113386,-15.894898,-11.7368555,-7.0257196,-5.8673463,-0.07249244,-7.84547,-6.5183077,4.372559,-4.022644,3
0.27148187,0.04633099,886.6125922039517,948.5825811841258,2025.0998757102273,0.041548295454545456,-425.17346,154.75206,-14.732636,62.636486,56.06514,-37.7692,-7.9404817,8.778038,-39.35768,-18.440895,5.7585874,-21.716705,-15.192043,5.2330213,-4.3283587,-6.9401765,-2.580116,-1.3065714,6.284534,3.79862,3
0.22464626,0.025639925,710.9037769424529,904.2185780643107,1405.7436735733695,0.03330927309782609,-491.89954,171.54237,-11.881425,55.18457,55.988323,-31.744312,-10.144966,9.343733,-23.773933,-4.689544,9.045942,-16.739317,-6.8762226,11.649488,0.77803355,-1.630163,5.66532,5.934182,4.725262,0.25939128,3
0.2819007,0.16137351,905.4850165430421,911.8353812319193,2142.5537109375,0.0447198275862069,-295.94244,147.37186,-18.316048,32.610966,43.37328,-25.29299,-17.980625,-7.7541676,-25.811872,-0.49425414,8.998522,-11.535474,3.7253292,13.006878,-5.3213487,-0.01985087,8.552465,-1.0272754,0.5941571,4.234831,3
